ID,SalePrice
1552,143938.74948868313
1553,133184.90888662648
1554,121219.15233728231
1555,157037.56528391695
1556,81819.61690943108
1557,108917.35533601743
1558,105486.85851510146
1559,66354.78550340989
1560,133762.20261911015
1561,95819.85221487921
1562,134879.9134039242
1563,120526.07220076778
1564,156650.35690159802
1565,146152.02693986954
1566,228623.5368196782
1567,83713.93653416581
1568,242046.2364429399
1569,139001.59654230514
1570,137207.692438063
1571,107880.69417374507
1572,136476.01584642415
1573,243210.29355099698
1574,120781.13327325544
1575,218537.29279915566
1576,224580.56630554073
1577,178769.99417321803
1578,139993.1001018227
1579,139213.73441592537
1580,195260.09547044488
1581,160166.4413752509
1582,131347.2951203092
1583,302725.6531003465
1584,221253.86429665858
1585,136491.45714579517
1586,85102.77104728794
1587,124451.53667741628
1588,154230.32691345902
1589,97911.38424012411
1590,132008.3257464468
1591,89965.3105090003
1592,120474.35314357038
1593,132105.76032137696
1594,135956.07107878348
1595,104637.44386739256
1596,226774.60863718958
1597,189045.83269834015
1598,214985.90892463631
1599,150676.70467980218
1600,143627.5639020148
1601,68955.84027453227
1602,118897.11000848176
1603,74155.00661137284
1604,263481.878165118
1605,233793.2751216758
1606,161842.11840504463
1607,172731.1825774412
1608,218392.16716238536
1609,180989.88378531893
1610,151300.67876777082
1611,132787.28512502965
1612,175490.39879957525
1613,168678.99359989876
1614,112038.47750948732
1615,87437.3893445016
1616,76920.01815837079
1617,92057.79790853622
1618,143554.76259435108
1619,143997.98873971723
1620,152125.48875574142
1621,137951.72524906613
1622,145263.63745458465
1623,251244.60276943218
1624,198758.95680206968
1625,113982.26225133598
1626,168426.08748273665
1627,193555.94954487533
1628,270020.368743537
1629,177420.37143051278
1630,374461.57185675704
1631,235359.817474399
1632,247441.8319796491
1633,170510.0751259237
1634,186273.1294297816
1635,175389.42669929902
1636,158723.9458401807
1637,210099.71026791364
1638,180840.94662960648
1639,183523.0828042538
1640,241305.4824073849
1641,177399.60826761497
1642,251755.23646118675
1643,220265.56443808228
1644,235151.4550742329
1645,212508.8146659219
1646,160864.0640973945
1647,158774.65608542858
1648,128995.60310667165
1649,141920.12935947863
1650,117105.22399527013
1651,121987.3757859344
1652,98925.77588951413
1653,101190.99230709132
1654,145410.85035405657
1655,128726.03035598694
1656,142757.63256811028
1657,151130.72935292826
1658,148762.11602093177
1659,124853.35472229173
1660,158569.88718928277
1661,460607.47414025833
1662,414083.1351389539
1663,385598.3109960692
1664,613638.2422987524
1665,312157.11222844414
1666,295508.23795729177
1667,399455.099520884
1668,343844.2027817586
1669,301394.91282997327
1670,347720.7436998323
1671,263308.73774137243
1672,446526.1612885445
1673,285511.32536042156
1674,244540.3682885545
1675,193901.5018115903
1676,191388.45457692674
1677,210556.36409351815
1678,494439.2024322977
1679,402911.5442857457
1680,320368.3231854715
1681,240471.76574694618
1682,316861.4639592518
1683,190028.22937498963
1684,170480.6358825823
1685,171381.99883707525
1686,171004.17789579544
1687,159058.01159200008
1688,183331.83908695288
1689,187641.99885542758
1690,192133.1961818413
1691,186023.0014287235
1692,253214.82312150797
1693,162496.5123632428
1694,185570.6205842387
1695,168827.82422458133
1696,278790.6619752396
1697,171332.73347122944
1698,343563.3160431001
1699,323495.0544945877
1700,255648.87475505593
1701,267135.0823636054
1702,239096.97696139652
1703,238824.5894146873
1704,273575.6320759987
1705,231679.047830289
1706,196369.98888126708
1707,211202.4119277644
1708,199518.92965720448
1709,260037.43357855425
1710,221027.8298865682
1711,268162.70179072116
1712,252612.89360098742
1713,276733.97269549494
1714,225694.39794073766
1715,210439.94832443786
1716,179343.80421756132
1717,174255.41638435857
1718,136973.99605002423
1719,198129.25548852448
1720,213396.21451537876
1721,150970.0151402314
1722,118306.7738942825
1723,147456.73790801445
1724,198390.408815473
1725,241694.7738598079
1726,179545.58429681225
1727,147693.2041911633
1728,165660.58592977037
1729,164435.86810873944
1730,142480.0450132651
1731,112516.91137598104
1732,131920.46283425044
1733,110397.31716053357
1734,138105.16489990015
1735,121637.47279908878
1736,106881.00641014884
1737,317227.1831753169
1738,246864.08343463868
1739,236850.4457917782
1740,211938.24326620044
1741,187050.96428060427
1742,173422.29022951494
1743,176261.3240123452
1744,367660.2498845629
1745,218674.82966307178
1746,192672.05502876206
1747,216257.78737842874
1748,227981.63984396297
1749,142738.48602153952
1750,125774.87853128501
1751,249272.92956829717
1752,117586.4628616125
1753,147863.25080882918
1754,193750.6987410997
1755,164174.87263599125
1756,130904.41383270397
1757,120013.99899844754
1758,146315.1060070928
1759,156496.406869512
1760,165577.3332756271
1761,143114.70143949369
1762,180611.46602033172
1763,173055.45830744688
1764,113761.67899456961
1765,134862.34024432977
1766,191997.60630959435
1767,216559.08633034158
1768,139804.37664724377
1769,162919.18342164526
1770,150302.2017086607
1771,119274.73453714284
1772,133789.19782106465
1773,123451.38526651607
1774,137703.93899363314
1775,142297.93906577415
1776,124651.68965391863
1777,111114.53846891382
1778,138402.40236078537
1779,129453.34073370227
1780,162275.39967691954
1781,124019.50217141531
1782,92820.12066023538
1783,143731.54272629705
1784,107224.63485856034
1785,122495.01260257956
1786,166123.90849626018
1787,151290.86558798433
1788,65562.6513035377
1789,97396.55730200972
1790,86351.22154882786
1791,191451.6748828058
1792,161945.64963567286
1793,115560.49248596458
1794,149261.12988133193
1795,130776.21665153849
1796,142781.6374348262
1797,112461.56416909327
1798,123378.80696222135
1799,105131.33700088962
1800,133720.80948852008
1801,127851.401168222
1802,140039.41298154107
1803,151960.15073563685
1804,130724.42766366189
1805,132837.83596863915
1806,127414.86261319913
1807,116910.61427592165
1808,117755.15722696848
1809,115250.2877023489
1810,136005.44680033327
1811,97506.3897116848
1812,94808.26079195966
1813,138312.64422774824
1814,118560.41170185337
1815,67590.20284885587
1816,106438.03846682602
1817,104458.21935261619
1818,132593.12986393232
1819,138556.83284245932
1820,55447.19734790349
1821,112318.92603800166
1822,149430.55783374803
1823,46401.3524057594
1824,120862.05806558726
1825,134267.80008680705
1826,112606.45486916372
1827,105138.25034180105
1828,127690.3484196849
1829,119140.8353138917
1830,133243.09068228115
1831,140963.40890946725
1832,48380.76037206357
1833,130167.74681932772
1834,122048.77372589507
1835,120330.72248425365
1836,122586.07739406136
1837,78157.79985744116
1838,119301.67213602141
1839,132767.4524329064
1840,150230.8653718203
1841,123936.31770074583
1842,108804.51271119015
1843,130091.90124237623
1844,144241.05236226873
1845,146239.540010182
1846,153942.7081407912
1847,173111.06326246183
1848,59811.263778785695
1849,99568.84934218273
1850,117657.2729736601
1851,137681.36755675147
1852,132149.788459529
1853,119454.06230328805
1854,152232.26972142572
1855,146191.60332476944
1856,218059.97711526387
1857,125197.66777749885
1858,152194.03384208615
1859,122406.56181894225
1860,168945.63754543546
1861,121807.05818653388
1862,326798.5129714175
1863,310925.32192456047
1864,310945.42371281766
1865,335376.11917411955
1866,326213.1930214028
1867,220499.09420692825
1868,280100.65317060775
1869,203069.67990789132
1870,217455.81501342895
1871,249548.05630065783
1872,170168.51168589116
1873,241938.4001583775
1874,151947.7824341894
1875,202571.44559155012
1876,206069.6034286751
1877,205887.08410437987
1878,201432.9217777809
1879,135136.07121754342
1880,128877.62910276293
1881,249351.6831104761
1882,235862.54951908044
1883,182893.85697479759
1884,200099.48503989194
1885,199232.17892326906
1886,274311.56321933446
1887,213568.9259072055
1888,263962.94516145496
1889,166281.2873733142
1890,109369.2672997491
1891,115519.42008851371
1892,103276.82858873958
1893,131398.58742206043
1894,114358.06118102392
1895,129311.93173745787
1896,125530.62767587556
1897,122230.22985725214
1898,112643.64545319894
1899,167047.88994235167
1900,148341.07506046945
1901,174927.37482581614
1902,157502.15919053796
1903,226151.79449775774
1904,144174.0778978193
1905,188658.71890058543
1906,109494.12715594155
1907,198668.1691582674
1908,107342.88659607599
1909,129010.80615920712
1910,116864.80719001817
1911,220663.23027992435
1912,330073.5136957712
1913,139978.15478048907
1914,53239.201295192586
1915,320743.7385528096
1916,58959.59881886857
1917,225206.16481613248
1918,142208.4386131114
1919,165451.31960329623
1920,155796.15765769777
1921,386823.9328388222
1922,331867.07211275044
1923,243703.54554659617
1924,230913.07610332215
1925,195766.217887644
1926,385557.32104637346
1927,130526.03107006119
1928,151542.05125534622
1929,119583.28978377371
1930,133875.48512801097
1931,140234.34693979332
1932,137666.9575300883
1933,199039.68228775452
1934,181757.4205818542
1935,169443.5237872493
1936,192761.97015606318
1937,184708.95543488482
1938,164106.53185996923
1939,257074.30620716803
1940,193768.06296920826
1941,170151.24244552111
1942,157324.37350250073
1943,221102.28074753052
1944,402565.61074957356
1945,407594.4343677871
1946,118595.70321105285
1947,149489.6356391991
1948,167691.78732246775
1949,228244.90285478675
1950,171459.13749043318
1951,226893.53791645015
1952,190196.215568524
1953,166120.49573192926
1954,181084.37583040775
1955,123848.73687483296
1956,354775.892659018
1957,149295.09798363002
1958,253102.41105144323
1959,134799.52459437688
1960,110727.19228030054
1961,124487.7053428844
1962,97336.13042300355
1963,103998.11152094476
1964,103576.32948860069
1965,144180.50339914273
1966,136923.46873690173
1967,296865.68362937524
1968,430814.57208678673
1969,371441.58773177606
1970,429725.3539760541
1971,519089.5426522033
1972,394393.96932389756
1973,272016.30353596376
1974,343822.96405840537
1975,533306.012912889
1976,271873.61506408785
1977,372263.96451470914
1978,359677.64635433134
1979,310719.22888989304
1980,199612.561546676
1981,341025.99621821387
1982,214022.76795101922
1983,202744.02334391847
1984,172319.0311493641
1985,225097.3370854579
1986,208652.66523170884
1987,185023.6837246986
1988,170474.89896383774
1989,183939.55699601132
1990,202741.1063261177
1991,225554.52139553026
1992,217425.72116848716
1993,168494.17109310802
1994,221667.04160968872
1995,181738.19127640262
1996,257001.1068774097
1997,298113.00189447
1998,302805.50936394016
1999,286335.5244041337
2000,321347.03992725216
2001,281413.7310684371
2002,233372.57524346357
2003,242399.58160181795
2004,279584.1723599698
2005,217050.04767182222
2006,221011.43964784595
2007,243524.49511841286
2008,217843.24009646606
2009,191526.0420299415
2010,182310.28957871674
2011,130949.13326883319
2012,167809.91943822178
2013,173954.1818075491
2014,180522.4641560739
2015,207937.06191805957
2016,188705.80699566955
2017,186092.26121593796
2018,118204.48798114082
2019,140290.4936564711
2020,93977.00319360949
2021,104848.42842995242
2022,203634.88883017135
2023,142909.7911202228
2024,275628.1134344041
2025,357991.0746690999
2026,171680.25503614245
2027,162480.03739252794
2028,149966.88487409093
2029,170216.34639599314
2030,258460.2246748268
2031,230290.64517341217
2032,251827.16076735102
2033,249345.1354537628
2034,175199.59957673773
2035,231881.15894326655
2036,197274.38435844888
2037,227943.43238904222
2038,329109.2464458602
2039,231723.74409387007
2040,339492.2216520382
2041,331088.2092131659
2042,212035.25473225763
2043,175779.0354772412
2044,179979.6328603582
2045,196601.96364909585
2046,154087.7754128724
2047,141160.08887786386
2048,142263.00211122434
2049,138657.48854847648
2050,163760.3853548544
2051,99505.23197551708
2052,121272.26211569707
2053,148181.1030955109
2054,112268.68590783067
2055,139600.7907035156
2056,142170.9838185072
2057,109710.09542948085
2058,201011.7196795333
2059,131591.85046568848
2060,169316.94882940783
2061,171565.6733063372
2062,127414.67147689732
2063,119278.7498972872
2064,136175.31501635164
2065,104916.41660197894
2066,158032.8201881524
2067,97674.05993278499
2068,146127.72140608294
2069,80056.40676756231
2070,114929.87957263408
2071,106599.1732164151
2072,142901.11624847926
2073,128487.5784994812
2074,171609.6196472941
2075,167076.98338667335
2076,119908.54802789868
2077,165337.01196067466
2078,125553.26916047359
2079,128622.523307827
2080,126274.3872970285
2081,135449.0907477388
2082,115425.40392729425
2083,144771.40149179776
2084,114613.70936705533
2085,120978.64106413751
2086,105076.6630646869
2087,116477.7730275133
2088,92264.38629115165
2089,91155.8899162416
2090,129696.27493203261
2091,110786.52242554374
2092,114536.24582066927
2093,94921.1829672952
2094,111111.73519427373
2095,159569.5034188433
2096,91314.10852730834
2097,101071.74689313314
2098,152403.26221064522
2099,62663.63151424913
2100,60874.80726522441
2101,125183.76088243129
2102,118681.79324881086
2103,107600.55910021043
2104,118988.16740139174
2105,126144.2985212952
2106,73884.02401403461
2107,181227.13204099535
2108,119395.26122014872
2109,112393.73390736776
2110,105656.67906759436
2111,116146.41655226835
2112,136365.5019102685
2113,125465.46182598549
2114,143396.65422760136
2115,165092.27871452286
2116,112265.24387815349
2117,149327.21268248005
2118,121007.56164611917
2119,114281.133057148
2120,114251.98477521386
2121,109073.80949535576
2122,117450.5111590586
2123,87781.44584638714
2124,157138.77224144596
2125,123652.0403843835
2126,146435.00784560025
2127,187713.7061706925
2128,124331.5027469518
2129,93734.22886679046
2130,129290.68984150329
2131,152707.7013704409
2132,95531.46834508161
2133,115675.0951576137
2134,121130.34112080147
2135,114711.55654222387
2136,70583.39550899445
2137,101107.33262234372
2138,127643.11526425804
2139,145094.19390302448
2140,140401.09459758125
2141,161147.1456396764
2142,125998.17796357373
2143,148341.29020274105
2144,165883.73928530366
2145,139941.1528944346
2146,165552.0386783065
2147,137216.43030077926
2148,126376.45607194316
2149,138621.04188763042
2150,227627.8097511213
2151,125191.61977413815
2152,174455.60542784684
2153,172335.89438896178
2154,98444.49540460968
2155,136280.1069354087
2156,261534.6326006818
2157,231605.87424163366
2158,241114.5563132191
2159,206595.23452112253
2160,178124.02273854142
2161,231842.81321240566
2162,417717.25820700725
2163,350916.3274928142
2164,243918.13667644473
2165,206116.29520188054
2166,159603.6992522675
2167,224169.96013383684
2168,200048.32310892534
2169,190189.09233794583
2170,213234.60989452395
2171,157841.16292674965
2172,134097.80398299382
2173,172864.0692782262
2174,222415.57067337877
2175,280758.6890942558
2176,312991.45742884395
2177,243649.01960077704
2178,207677.62514236517
2179,136353.7533745579
2180,199116.96146531403
2181,188589.4573490732
2182,223489.96934864414
2183,189145.7243694028
2184,116896.24880255718
2185,117617.20281453336
2186,144716.9103674925
2187,151500.33835243835
2188,155570.04934417407
2189,283738.6623494964
2190,79662.10753945725
2191,63875.621140503965
2192,79212.3021956223
2193,113145.46714998032
2194,100335.23063258734
2195,104615.66608992388
2196,102649.23876593907
2197,129396.50004521778
2198,152337.5528215038
2199,191864.00231227928
2200,143988.26251111427
2201,147519.834951738
2202,213277.57769961178
2203,138568.34497227837
2204,172036.20333226828
2205,126966.7038189987
2206,135874.8964721007
2207,249064.73509099314
2208,257890.37999910107
2209,258810.27894219878
2210,117865.43533585504
2211,118064.88329242129
2212,126262.66194877766
2213,104989.76108865485
2214,112809.11097303366
2215,105745.79451555449
2216,142086.1907170911
2217,64320.01883662405
2218,59444.59348218388
2219,63402.84422457703
2220,59201.12187480698
2221,322891.3776468809
2222,288103.0232236444
2223,278605.96055302606
2224,207711.06377024658
2225,121145.50749373744
2226,185748.73652016214
2227,190601.7821040729
2228,268288.80771494773
2229,256456.3771492701
2230,152818.4636585779
2231,214216.70543977272
2232,185694.4082186989
2233,177730.566473475
2234,241394.06312137184
2235,219900.67670341925
2236,257037.36592591822
2237,320686.1731836549
2238,214949.96980525256
2239,97927.06261282375
2240,150645.54966294896
2241,152985.89516770988
2242,112784.8472206844
2243,122167.71775147645
2244,95850.53640062558
2245,95319.01218994762
2246,135965.85108688808
2247,106971.51332373722
2248,127125.39229783452
2249,122397.52402793447
2250,129599.0877394893
2251,101282.17477009541
2252,178045.3865055758
2253,156747.15707174636
2254,177345.5738313784
2255,185896.21874363645
2256,167264.34774331562
2257,222767.8261912473
2258,158355.81747134714
2259,181020.97676780276
2260,179495.66492825394
2261,203298.64908883255
2262,225710.91465795293
2263,394865.939685229
2264,597148.7946805945
2265,155485.61915864467
2266,312875.406447176
2267,394831.00313440413
2268,526488.3759763474
2269,148811.95512154384
2270,192029.495529568
2271,208521.8501222812
2272,186311.84173235283
2273,151313.38715115242
2274,181078.3426715956
2275,156959.18982912842
2276,193392.18190541223
2277,185869.5452444263
2278,147769.83787112954
2279,139608.03575486172
2280,106795.83644932207
2281,162856.8592582658
2282,179075.31234293536
2283,107945.58529178353
2284,114102.04787860322
2285,138506.1532907782
2286,123441.42767145205
2287,366529.46714378125
2288,290543.25683268026
2289,365601.2701290482
2290,504560.688666087
2291,338320.37300346943
2292,441100.3575304779
2293,500070.15115136263
2294,419045.71212745004
2295,558828.1974013204
2296,282384.8505188195
2297,355458.5190864767
2298,353100.79979380936
2299,376124.8784485335
2300,337535.5123931151
2301,320516.8309262403
2302,257065.2888800367
2303,249538.81801714684
2304,253073.04555128317
2305,199539.48203679122
2306,192628.75527976285
2307,199714.90965167055
2308,228623.29680255483
2309,276827.0498552399
2310,208823.624222372
2311,211876.80310472543
2312,169098.44281242156
2313,168987.89583201607
2314,170432.95287960727
2315,180853.41107159035
2316,190759.25406662433
2317,191134.30137432192
2318,179158.08854288218
2319,182187.1124833005
2320,185427.49607913045
2321,233734.34207586237
2322,188852.73852913993
2323,187706.8937312431
2324,176603.3452788639
2325,212848.86760802226
2326,171778.950180305
2327,198334.31129967087
2328,214708.81595124348
2329,196964.5636116954
2330,187889.14305463852
2331,348417.02006238
2332,413792.05510678876
2333,323159.015110575
2334,249007.57723305182
2335,281992.56107767974
2336,311677.6867471056
2337,192622.5874779273
2338,256264.3305764307
2339,208752.9146154631
2340,391531.11309931957
2341,210155.80633943985
2342,228424.78433676582
2343,228798.17445532762
2344,208636.7837270354
2345,224258.42486312467
2346,215336.76542909487
2347,199767.4964728097
2348,240897.71524727592
2349,183061.88025558344
2350,300596.94840849255
2351,257965.94086915205
2352,241966.40112528857
2353,249868.7862773655
2354,142992.13914378473
2355,140996.83018752997
2356,144228.0572681731
2357,184293.60857671042
2358,194333.35075034256
2359,131068.64039132581
2360,116887.10580754657
2361,149487.38597187476
2362,272547.06970808835
2363,135145.71966382366
2364,159470.3079716956
2365,206877.5507312643
2366,189843.79580710595
2367,213812.22223435878
2368,211830.32937687862
2369,211641.7382110908
2370,174069.41793527064
2371,166562.3340791292
2372,195160.1038592174
2373,286351.2159544468
2374,335124.3121096643
2375,240362.3785744822
2376,310238.77447035187
2377,355986.77309913025
2378,155203.26264669164
2379,201671.47975079692
2380,150475.9510062509
2381,174236.14265732534
2382,198384.05529862668
2383,195139.48114457904
2384,235903.61280211402
2385,155803.94876164253
2386,130524.3707818508
2387,129934.79776859748
2388,96351.41539027308
2389,113368.4005645542
2390,150610.75262175943
2391,144553.71153205776
2392,118661.63865304214
2393,172118.59738530056
2394,142869.16523195495
2395,215244.6098908675
2396,139843.91687982087
2397,212454.97551753494
2398,133532.21315056522
2399,63529.74108330744
2400,79212.17635430819
2401,155004.64653154445
2402,128040.11913395574
2403,140558.0827428496
2404,148761.58476855594
2405,149234.55963642057
2406,144194.40845674928
2407,127479.78939479687
2408,135426.17005715755
2409,117635.6509609502
2410,170529.4108129074
2411,116733.02684435816
2412,152450.61911547324
2413,127418.49927348344
2414,159453.49919698221
2415,127209.0183689409
2416,122292.58417389583
2417,132299.19300934632
2418,133249.98548546367
2419,131842.02098666952
2420,126334.78017828117
2421,135460.6409403424
2422,102625.80452568622
2423,105005.38906422922
2424,164849.02493056588
2425,179433.04914900666
2426,119784.67804337615
2427,119098.85067613659
2428,174519.11404672195
2429,113947.66969907215
2430,132248.18629636188
2431,111535.83445350257
2432,150364.52225384433
2433,147783.90396245982
2434,139468.91088958143
2435,152529.08451486015
2436,110807.89724907315
2437,102972.43115116305
2438,122954.21609950118
2439,97596.34409427899
2440,125061.40932379346
2441,92823.10486391267
2442,100681.32608525574
2443,126695.79443038958
2444,124066.26461772172
2445,87754.90041077223
2446,130291.94057998607
2447,156731.13698375912
2448,129278.35099254895
2449,109565.28675736836
2450,147484.75423659812
2451,116034.47577014577
2452,197417.8678982819
2453,95710.72658563136
2454,108294.64493735308
2455,100537.70566328205
2456,127325.40436445024
2457,140286.47716254825
2458,137348.94050794133
2459,114018.61459884033
2460,141811.22580846728
2461,132495.50232852317
2462,133481.06579621744
2463,125322.08506761893
2464,174087.68195726935
2465,131690.55367894337
2466,121937.21827767351
2467,125466.06833743642
2468,91578.99934948188
2469,89923.70851130859
2470,193531.53298013512
2471,217642.44598104703
2472,146972.81062041497
2473,122801.64706287294
2474,62782.73861652347
2475,201851.1041555222
2476,121485.30843266562
2477,128255.44018108399
2478,149609.06939665598
2479,105838.46058482796
2480,141929.49363855252
2481,118881.30708263042
2482,114203.2852599026
2483,109286.46140420719
2484,116465.89886913254
2485,122855.25613115658
2486,140300.1028603492
2487,160262.9079195242
2488,167216.55049807348
2489,153808.93445827067
2490,144903.99214664707
2491,77755.39365850641
2492,198580.6235449361
2493,140935.79127022286
2494,134133.98199024273
2495,81338.30883098181
2496,224123.00329358742
2497,151519.72106849207
2498,121353.13574544388
2499,85137.06359796255
2500,126811.55486898775
2501,139187.3095725536
2502,142331.1796422387
2503,92867.95125118928
2504,180528.52526113833
2505,226686.63426337836
2506,246288.72454866444
2507,285905.41326384305
2508,246649.46917787913
2509,211704.04153084784
2510,215545.6636779967
2511,169226.38295404185
2512,203763.41537094195
2513,217433.87015107213
2514,275522.03003575717
2515,159285.11437598115
2516,175505.25112072082
2517,155177.2295098514
2518,158775.9217522584
2519,245050.50557758403
2520,222916.73533971157
2521,182353.03232190493
2522,221497.7087161939
2523,116546.2252493688
2524,133441.16448779454
2525,146848.31869288435
2526,153336.24337964764
2527,121355.43984506275
2528,139300.33404422432
2529,122957.08929607889
2530,130560.19348182801
2531,252491.52962818462
2532,223197.50576858528
2533,191935.196421504
2534,227955.55337126995
2535,292834.46138842707
2536,231877.54023666374
2537,240752.62265417725
2538,182581.13511798042
2539,179896.11209283624
2540,178871.24758041734
2541,176831.9308552365
2542,158769.17399564717
2543,118912.74581205277
2544,115348.74551796765
2545,123765.78302406642
2546,123609.45602554595
2547,133237.0296789667
2548,144709.32018941743
2549,153070.73780206317
2550,1304491.7631840627
2551,139144.53600623875
2552,129504.47064861764
2553,75303.63492160966
2554,82555.22817613372
2555,117727.70933200959
2556,100272.22684081193
2557,103494.41705990316
2558,120014.517045259
2559,139915.2480709286
2560,156421.9461475226
2561,156835.90097297702
2562,140087.0946304439
2563,155652.70095906407
2564,210795.18762022874
2565,154581.31788429985
2566,182346.43244853936
2567,141097.5397067777
2568,201395.79275455486
2569,233526.60479124112
2570,110050.71261062587
2571,203143.81829867125
2572,130454.10715323726
2573,220886.05317327974
2574,271846.57596252905
2575,132541.11936780796
2576,124617.57397908877
2577,157396.45855754623
2578,83048.27961058894
2579,57147.93837977629
2580,75523.5264013886
2581,94270.98093831488
2582,107314.27194028099
2583,278088.42704049964
2584,162769.4550611326
2585,184108.92979357843
2586,212964.28221959155
2587,203589.68259799568
2588,146691.39130480832
2589,146602.7932566539
2590,200432.4632760362
2591,226721.20701895174
2592,212478.72474248233
2593,231887.80695692365
2594,176414.94090875005
2595,200879.77922784194
2596,276428.9405483726
2597,194635.71367860484
2598,288121.21777466516
2599,390097.4013744367
2600,131279.81812549627
2601,130720.85396627952
2602,82512.3612205339
2603,87620.51830859816
2604,86838.53497436027
2605,82583.26598867502
2606,139918.09648052417
2607,213602.12980489375
2608,181812.48362913754
2609,173018.21358362946
2610,108488.6565340565
2611,144844.6592942959
2612,164246.42697242784
2613,129673.63773587327
2614,126010.85646954633
2615,146002.99813999157
2616,140946.62767240178
2617,193938.4638984789
2618,181371.4212303223
2619,190214.68261039938
2620,191706.63506664312
2621,177208.5196164655
2622,176452.6886338352
2623,241018.88689043783
2624,308868.01328187576
2625,311072.7051424175
2626,176334.64607813812
2627,171357.39045733656
2628,546095.6556470917
2629,597540.6282349236
2630,403214.31928647106
2631,543986.1348794295
2632,444427.19139977277
2633,309982.1129122568
2634,455880.9894845044
2635,140592.8093142777
2636,173682.50320191935
2637,176915.142915914
2638,253078.33793086515
2639,170147.54603460763
2640,146776.23182735746
2641,109340.11986123727
2642,181183.41942745753
2643,107121.89102310016
2644,114735.42070048639
2645,110113.92853146381
2646,96694.53182606789
2647,104418.04801724976
2648,139118.04062358773
2649,154469.28702678747
2650,126219.96076461571
2651,142373.75605525923
2652,421474.2199678669
2653,250028.54568650463
2654,268376.93748300336
2655,412737.20301249134
2656,322593.886340805
2657,366409.84889132495
2658,325674.0947960985
2659,307814.0543145725
2660,379972.2545737955
2661,357720.46022086276
2662,366608.9063062743
2663,291087.54595686455
2664,271697.6085706345
2665,330073.81472395733
2666,274740.9027718095
2667,172788.77466526552
2668,176688.10437419976
2669,178276.248444131
2670,267936.1006944527
2671,181881.2019417193
2672,195869.3063695737
2673,200527.9750509949
2674,194012.98260963225
2675,177497.08601443682
2676,187527.34811846862
2677,200223.43859222744
2678,217040.34657022194
2679,264067.3342793692
2680,280353.491339091
2681,423484.09445766755
2682,310609.8630399793
2683,595976.5239385223
2684,306936.0435550567
2685,337568.60057568573
2686,244631.38027301384
2687,303720.91819391714
2688,207134.83121188192
2689,206272.70994676347
2690,430761.25580212375
2691,193157.02662195748
2692,141801.30507045463
2693,197950.424354319
2694,131259.02008140617
2695,185592.98275039403
2696,178411.94003055448
2697,185850.8545387858
2698,195679.81420601992
2699,159483.76476783337
2700,142315.9027474517
2701,141862.7082654985
2702,110637.38405682333
2703,120117.05278567894
2704,136356.0373429387
2705,124415.64988114737
2706,107185.91794874016
2707,114204.28240153703
2708,133896.1707107958
2709,100426.85513657304
2710,124765.36270150702
2711,256440.70007983857
2712,411579.4899533888
2713,169834.4120910322
2714,153219.89295917584
2715,169365.16862517307
2716,146211.8041652451
2717,193489.8158911374
2718,225265.05660701098
2719,181913.87748549294
2720,164287.7380301247
2721,131603.52264374428
2722,156971.13952534937
2723,138750.8823045923
2724,127361.85435614435
2725,125466.49417710768
2726,151872.98138535005
2727,176525.57903126627
2728,176813.09884340773
2729,145674.73798088462
2730,144924.39069601052
2731,128594.15183657953
2732,128476.94043382295
2733,150243.51727828544
2734,134034.17828009586
